Sa311|5000|5000|6000
Sa312|5000|5000|6000
Sa313|5000|5000|6000
Sa314|5000|5000|6000
Sa315|5000|5000|6000
Sa316|5000|5000|6000
Sa317|5000|5000|6000
Sa318|5000|5000|6000
Sa319|5000|5000|6000
Sa320|5000|5000|6000
Sa321|5000|5000|6000
Sa322|5000|5000|6000
Sa323|5000|5000|6000
Sa324|5000|5000|6000
Sa325|5000|5000|6000
Sa326|5000|5000|6000
Sa327|5000|5000|6000
Sa328|5000|5000|6000
Sa329|5000|5000|6000
Sa330|5000|5000|6000
Sa331|5000|5000|6000
Sa332|5000|5000|6000
Sa333|5000|5000|6000
Sa334|5000|5000|6000
Sa335|5000|5000|6000
Sa336|5000|5000|6000
Sa337|5000|5000|6000
Sa338|5000|5000|6000
Sa339|5000|5000|6000
Sa340|5000|5000|6000
Sa341|5000|5000|6000
Sa342|5000|5000|6000
Sa343|5000|5000|6000
Sa344|5000|5000|6000
Sa345|5000|5000|6000
Sa346|5000|5000|6000
Sa347|5000|5000|6000
Sa348|5000|5000|6000
Sa349|5000|5000|6000
Sa350|5000|5000|6000
Sa351|5000|5000|6000
Sa352|5000|5000|6000
Sa353|5000|5000|6000
Sa354|5000|5000|6000
Sa355|5000|5000|6000
Sa356|5000|5000|6000
Sa357|5000|5000|6000
Sa358|5000|5000|6000
Sa359|5000|5000|6000
Sa360|5000|5000|6000
Sa361|5000|5000|6000
Sa362|5000|5000|6000
Sa363|5000|5000|6000
Sa364|5000|5000|6000
Sa365|5000|5000|6000
Sa366|5000|5000|6000
Sa367|5000|5000|6000
Sa368|5000|5000|6000
Sa369|5000|5000|6000
Sa370|5000|5000|6000
Sa371|5000|5000|6000
Sa372|5000|5000|6000
Sa373|5000|5000|6000
Sa374|5000|5000|6000
Sa375|5000|5000|6000
Sa376|5000|5000|6000
Sa377|5000|5000|6000
Sa378|5000|5000|6000
Sa379|5000|5000|6000
Sa380|5000|5000|6000
Sa381|5000|5000|6000
Sa382|5000|5000|6000
Sa383|5000|5000|6000
Sa384|5000|5000|6000
Sa385|5000|5000|6000
Sa386|5000|5000|6000
Sa387|5000|5000|6000
Sa388|5000|5000|6000
Sa389|5000|5000|6000
Sa390|5000|5000|6000
Sa391|5000|5000|6000
Sa392|5000|5000|6000
Sa393|5000|5000|6000
Sa394|5000|5000|6000
Sa395|5000|5000|6000
Sa396|5000|5000|6000
Sa397|5000|5000|6000
Sa398|5000|5000|6000
Sa399|5000|5000|6000
Sa400|5000|5000|6000
Sb1|5000|6000|7000
Sb2|5000|6000|7000
Sb3|5000|6000|7000
Sb4|5000|6000|7000
Sb5|5000|6000|7000
Sb6|5000|6000|7000
Sb7|5000|6000|7000
Sb8|5000|6000|7000
Sb9|5000|6000|7000
Sb10|5000|6000|7000
Sb11|5000|6000|7000
Sb12|5000|6000|7000
Sb13|5000|6000|7000
Sb14|5000|6000|7000
Sb15|5000|6000|7000
Sb16|5000|6000|7000
Sb17|5000|6000|7000
Sb18|5000|6000|7000
Sb19|5000|6000|7000
Sb20|5000|6000|7000
Sb21|5000|6000|7000
Sb22|5000|6000|7000
Sb23|5000|6000|7000
Sb24|5000|6000|7000
Sb25|5000|6000|7000
Sb26|5000|6000|7000
Sb27|5000|6000|7000
Sb28|5000|6000|7000
Sb29|5000|6000|7000
Sb30|5000|6000|7000
Sb31|5000|6000|7000
Sb32|5000|6000|7000
Sb33|5000|6000|7000
Sb34|5000|6000|7000
Sb35|5000|6000|7000
Sb36|5000|6000|7000
Sb37|5000|6000|7000
Sb38|5000|6000|7000
Sb39|5000|6000|7000
Sb40|5000|6000|7000
Sb41|5000|6000|7000
Sb42|5000|6000|7000
Sb43|5000|6000|7000
Sb44|5000|6000|7000
Sb45|5000|6000|7000
Sb46|5000|6000|7000
Sb47|5000|6000|7000
Sb48|5000|6000|7000
Sb49|5000|6000|7000
Sb50|5000|6000|7000
Sb51|5000|6000|7000
Sb52|5000|6000|7000
Sb53|5000|6000|7000
Sb54|5000|6000|7000
Sb55|5000|6000|7000
Sb56|5000|6000|7000
Sb57|5000|6000|7000
Sb58|5000|6000|7000
Sb59|5000|6000|7000
Sb60|5000|6000|7000
Sb61|5000|6000|7000
Sb62|5000|6000|7000
Sb63|5000|6000|7000
Sb64|5000|6000|7000
Sb65|5000|6000|7000
Sb66|5000|6000|7000
Sb67|5000|6000|7000
Sb68|5000|6000|7000
Sb69|5000|6000|7000
Sb70|5000|6000|7000
Sb71|5000|6000|7000
Sb72|5000|6000|7000
Sb73|5000|6000|7000
Sb74|5000|6000|7000
Sb75|5000|6000|7000
Sb76|5000|6000|7000
Sb77|5000|6000|7000
Sb78|5000|6000|7000
Sb79|5000|6000|7000
Sb80|5000|6000|7000
Sb81|5000|6000|7000
Sb82|5000|6000|7000
Sb83|5000|6000|7000
Sb84|5000|6000|7000
Sb85|5000|6000|7000
Sb86|5000|6000|7000
Sb87|5000|6000|7000
Sb88|5000|6000|7000
Sb89|5000|6000|7000
Sb90|5000|6000|7000
Sb91|5000|6000|7000
Sb92|5000|6000|7000
Sb93|5000|6000|7000
Sb94|5000|6000|7000
Sb95|5000|6000|7000
Sb96|5000|6000|7000
Sb97|5000|6000|7000
Sb98|5000|6000|7000
Sb99|5000|6000|7000
Sb100|5000|6000|7000
Sb101|5000|6000|7000
Sb102|5000|6000|7000
Sb103|5000|6000|7000
Sb104|5000|6000|7000
Sb105|5000|6000|7000
Sb106|5000|6000|7000
Sb107|5000|6000|7000
Sb108|5000|6000|7000
Sb109|5000|6000|7000
Sb110|5000|6000|7000
Sb111|5000|6000|7000
Sb112|5000|6000|7000
Sb113|5000|6000|7000
Sb114|5000|6000|7000
Sb115|5000|6000|7000
Sb116|5000|6000|7000
Sb117|5000|6000|7000
Sb118|5000|6000|7000
Sb119|5000|6000|7000
Sb120|5000|6000|7000
Sb121|5000|6000|7000
Sb122|5000|6000|7000
Sb123|5000|6000|7000
Sb124|5000|6000|7000
Sb125|5000|6000|7000
Sb126|5000|6000|7000
Sb127|5000|6000|7000
Sb128|5000|6000|7000
Sb129|5000|6000|7000
Sb130|5000|6000|7000
Sb131|5000|6000|7000
Sb132|5000|6000|7000
Sb133|5000|6000|7000
Sb134|5000|6000|7000
Sb135|5000|6000|7000
Sb136|5000|6000|7000
Sb137|5000|6000|7000
Sb138|5000|6000|7000
Sb139|5000|6000|7000
Sb140|5000|6000|7000
Sb141|5000|6000|7000
Sb142|5000|6000|7000
Sb143|5000|6000|7000
Sb144|5000|6000|7000
Sb145|5000|6000|7000
Sb146|5000|6000|7000
Sb147|5000|6000|7000
Sb148|5000|6000|7000
Sb149|5000|6000|7000
Sb150|5000|6000|7000
Sb151|5000|6000|7000
Sb152|5000|6000|7000
Sb153|5000|6000|7000
Sb154|5000|6000|7000
Sb155|5000|6000|7000
Sb156|5000|6000|7000
Sb157|5000|6000|7000
Sb158|5000|6000|7000
Sb159|5000|6000|7000
Sb160|5000|6000|7000
Sb161|5000|6000|7000
Sb162|5000|6000|7000
Sb163|5000|6000|7000
Sb164|5000|6000|7000
Sb165|5000|6000|7000
Sb166|5000|6000|7000
Sb167|5000|6000|7000
Sb168|5000|6000|7000
Sb169|5000|6000|7000
Sb170|5000|6000|7000
Sb171|5000|6000|7000
Sb172|5000|6000|7000
Sb173|5000|6000|7000
Sb174|5000|6000|7000
Sb175|5000|6000|7000
Sb176|5000|6000|7000
Sb177|5000|6000|7000
Sb178|5000|6000|7000
Sb179|5000|6000|7000
Sb180|5000|6000|7000
Sb181|5000|6000|7000
Sb182|5000|6000|7000
Sb183|5000|6000|7000
Sb184|5000|6000|7000
Sb185|5000|6000|7000
Sb186|5000|6000|7000
Sb187|5000|6000|7000
Sb188|5000|6000|7000
Sb189|5000|6000|7000
Sb190|5000|6000|7000
Sb191|5000|6000|7000
Sb192|5000|6000|7000
Sb193|5000|6000|7000
Sb194|5000|6000|7000
Sb195|5000|6000|7000
Sb196|5000|6000|7000
Sb197|5000|6000|7000
Sb198|5000|6000|7000
Sb199|5000|6000|7000
Sb200|5000|6000|7000
Sb201|5000|6000|7000
Sb202|5000|6000|7000
Sb203|5000|6000|7000
Sb204|5000|6000|7000
Sb205|5000|6000|7000
Sb206|5000|6000|7000
Sb207|5000|6000|7000
Sb208|5000|6000|7000
Sb209|5000|6000|7000
Sb210|5000|6000|7000
Sb211|5000|6000|7000
Sb212|5000|6000|7000
Sb213|5000|6000|7000
Sb214|5000|6000|7000
Sb215|5000|6000|7000
Sb216|5000|6000|7000
Sb217|5000|6000|7000
Sb218|5000|6000|7000
Sb219|5000|6000|7000
Sb220|5000|6000|7000
Sb221|5000|6000|7000
Sb222|5000|6000|7000
Sb223|5000|6000|7000
Sb224|5000|6000|7000
Sb225|5000|6000|7000
Sb226|5000|6000|7000
Sb227|5000|6000|7000
Sb228|5000|6000|7000
Sb229|5000|6000|7000
Sb230|5000|6000|7000
Sb231|5000|6000|7000
Sb232|5000|6000|7000
Sb233|5000|6000|7000
Sb234|5000|6000|7000
Sb235|5000|6000|7000
Sb236|5000|6000|7000
Sb237|5000|6000|7000
Sb238|5000|6000|7000
Sb239|5000|6000|7000
Sb240|5000|6000|7000
Sb241|5000|6000|7000
Sb242|5000|6000|7000
Sb243|5000|6000|7000
Sb244|5000|6000|7000
Sb245|5000|6000|7000
Sb246|5000|6000|7000
Sb247|5000|6000|7000
Sb248|5000|6000|7000
Sb249|5000|6000|7000
Sb250|5000|6000|7000
Sb251|5000|6000|7000
Sb252|5000|6000|7000
Sb253|5000|6000|7000
Sb254|5000|6000|7000
Sb255|5000|6000|7000
Sb256|5000|6000|7000
Sb257|5000|6000|7000
Sb258|5000|6000|7000
Sb259|5000|6000|7000
Sb260|5000|6000|7000
Sb261|5000|6000|7000
Sb262|5000|6000|7000
Sb263|5000|6000|7000
Sb264|5000|6000|7000
Sb265|5000|6000|7000
Sb266|5000|6000|7000
Sb267|5000|6000|7000
Sb268|5000|6000|7000
Sb269|5000|6000|7000
Sb270|5000|6000|7000
Sb271|5000|6000|7000
Sb272|5000|6000|7000
Sb273|5000|6000|7000
Sb274|5000|6000|7000
Sb275|5000|6000|7000
Sb276|5000|6000|7000
Sb277|5000|6000|7000
Sb278|5000|6000|7000
Sb279|5000|6000|7000
Sb280|5000|6000|7000
Sb281|5000|6000|7000
Sb282|5000|6000|7000
Sb283|5000|6000|7000
Sb284|5000|6000|7000
Sb285|5000|6000|7000
Sb286|5000|6000|7000
Sb287|5000|6000|7000
Sb288|5000|6000|7000
Sb289|5000|6000|7000
Sb290|5000|6000|7000
Sb291|5000|6000|7000
Sb292|5000|6000|7000
Sb293|5000|6000|7000
Sb294|5000|6000|7000
Sb295|5000|6000|7000
Sb296|5000|6000|7000
Sb297|5000|6000|7000
Sb298|5000|6000|7000
Sb299|5000|6000|7000
Sb300|5000|6000|7000
Sb301|5000|6000|7000
Sb302|5000|6000|7000
Sb303|5000|6000|7000
Sb304|5000|6000|7000
Sb305|5000|6000|7000
Sb306|5000|6000|7000
Sb307|5000|6000|7000
Sb308|5000|6000|7000
Sb309|5000|6000|7000
Sb310|5000|6000|7000
Sb311|5000|6000|7000
Sb312|5000|6000|7000
Sb313|5000|6000|7000
Sb314|5000|6000|7000
Sb315|5000|6000|7000
Sb316|5000|6000|7000
Sb317|5000|6000|7000
Sb318|5000|6000|7000
Sb319|5000|6000|7000
Sb320|5000|6000|7000
Sb321|5000|6000|7000
Sb322|5000|6000|7000
Sb323|5000|6000|7000
Sb324|5000|6000|7000
Sb325|5000|6000|7000
Sb326|5000|6000|7000
Sb327|5000|6000|7000
Sb328|5000|6000|7000
Sb329|5000|6000|7000
Sb330|5000|6000|7000
Sb331|5000|6000|7000
Sb332|5000|6000|7000
Sb333|5000|6000|7000
Sb334|5000|6000|7000
Sb335|5000|6000|7000
Sb336|5000|6000|7000
Sb337|5000|6000|7000
Sb338|5000|6000|7000
Sb339|5000|6000|7000
Sb340|5000|6000|7000
Sb341|5000|6000|7000
Sb342|5000|6000|7000
Sb343|5000|6000|7000
Sb344|5000|6000|7000
Sb345|5000|6000|7000
Sb346|5000|6000|7000
Sb347|5000|6000|7000
Sb348|5000|6000|7000
Sb349|5000|6000|7000
Sb350|5000|6000|7000
Sb351|5000|6000|7000
Sb352|5000|6000|7000
Sb353|5000|6000|7000
Sb354|5000|6000|7000
Sb355|5000|6000|7000
Sb356|5000|6000|7000
Sb357|5000|6000|7000
Sb358|5000|6000|7000
Sb359|5000|6000|7000
Sb360|5000|6000|7000
Sb361|5000|6000|7000
Sb362|5000|6000|7000
Sb363|5000|6000|7000
Sb364|5000|6000|7000
Sb365|5000|6000|7000
Sb366|5000|6000|7000
Sb367|5000|6000|7000
Sb368|5000|6000|7000
Sb369|5000|6000|7000
Sb370|5000|6000|7000
Sb371|5000|6000|7000
Sb372|5000|6000|7000
Sb373|5000|6000|7000
Sb374|5000|6000|7000
Sb375|5000|6000|7000
Sb376|5000|6000|7000
Sb377|5000|6000|7000
Sb378|5000|6000|7000
Sb379|5000|6000|7000
Sb380|5000|6000|7000
Sb381|5000|6000|7000
Sb382|5000|6000|7000
Sb383|5000|6000|7000
Sb384|5000|6000|7000
Sb385|5000|6000|7000
Sb386|5000|6000|7000
Sb387|5000|6000|7000
Sb388|5000|6000|7000
Sb389|5000|6000|7000
Sb390|5000|6000|7000
Sb391|5000|6000|7000
Sb392|5000|6000|7000
Sb393|5000|6000|7000
Sb394|5000|6000|7000
Sb395|5000|6000|7000
Sb396|5000|6000|7000
Sb397|5000|6000|7000
Sb398|5000|6000|7000
Sb399|5000|6000|7000
Sb400|5000|6000|7000
Sc1|7000|8000|6000
Sc2|7000|8000|6000
Sc3|7000|8000|6000
Sc4|7000|8000|6000
Sc5|7000|8000|6000
Sc6|7000|8000|6000
Sc7|7000|8000|6000
Sc8|7000|8000|6000
Sc9|7000|8000|6000
Sc10|7000|8000|6000
Sc11|7000|8000|6000
Sc12|7000|8000|6000
Sc13|7000|8000|6000
Sc14|7000|8000|6000
Sc15|7000|8000|6000
Sc16|7000|8000|6000
Sc17|7000|8000|6000
Sc18|7000|8000|6000
Sc19|7000|8000|6000
Sc20|7000|8000|6000
Sc21|7000|8000|6000
Sc22|7000|8000|6000
Sc23|7000|8000|6000
Sc24|7000|8000|6000
Sc25|7000|8000|6000
Sc26|7000|8000|6000
Sc27|7000|8000|6000
Sc28|7000|8000|6000
Sc29|7000|8000|6000
Sc30|7000|8000|6000
Sc31|7000|8000|6000
Sc32|7000|8000|6000
Sc33|7000|8000|6000
Sc34|7000|8000|6000
Sc35|7000|8000|6000
Sc36|7000|8000|6000
Sc37|7000|8000|6000
Sc38|7000|8000|6000
Sc39|7000|8000|6000
Sc40|7000|8000|6000
Sc41|7000|8000|6000
Sc42|7000|8000|6000
Sc43|7000|8000|6000
Sc44|7000|8000|6000
Sc45|7000|8000|6000
Sc46|7000|8000|6000
Sc47|7000|8000|6000
Sc48|7000|8000|6000
Sc49|7000|8000|6000
Sc50|7000|8000|6000
Sc51|7000|8000|6000
Sc52|7000|8000|6000
Sc53|7000|8000|6000
Sc54|7000|8000|6000
Sc55|7000|8000|6000
Sc56|7000|8000|6000
Sc57|7000|8000|6000
Sc58|7000|8000|6000
Sc59|7000|8000|6000
Sc60|7000|8000|6000
Sc61|7000|8000|6000
Sc62|7000|8000|6000
Sc63|7000|8000|6000
Sc64|7000|8000|6000
Sc65|7000|8000|6000
Sc66|7000|8000|6000
Sc67|7000|8000|6000
Sc68|7000|8000|6000
Sc69|7000|8000|6000
Sc70|7000|8000|6000
Sc71|7000|8000|6000
Sc72|7000|8000|6000
Sc73|7000|8000|6000
Sc74|7000|8000|6000
Sc75|7000|8000|6000
Sc76|7000|8000|6000
Sc77|7000|8000|6000
Sc78|7000|8000|6000
Sc79|7000|8000|6000
Sc80|7000|8000|6000
Sc81|7000|8000|6000
Sc82|7000|8000|6000
Sc83|7000|8000|6000
Sc84|7000|8000|6000
Sc85|7000|8000|6000
Sc86|7000|8000|6000
Sc87|7000|8000|6000
Sc88|7000|8000|6000
Sc89|7000|8000|6000
Sc90|7000|8000|6000
Sc91|7000|8000|6000
Sc92|7000|8000|6000
Sc93|7000|8000|6000
Sc94|7000|8000|6000
Sc95|7000|8000|6000
Sc96|7000|8000|6000
Sc97|7000|8000|6000
Sc98|7000|8000|6000
Sc99|7000|8000|6000
Sc100|7000|8000|6000
Sc101|7000|8000|6000
Sc102|7000|8000|6000
Sc103|7000|8000|6000
Sc104|7000|8000|6000
Sc105|7000|8000|6000
Sc106|7000|8000|6000
Sc107|7000|8000|6000
Sc108|7000|8000|6000
Sc109|7000|8000|6000
Sc110|7000|8000|6000
Sc111|7000|8000|6000
Sc112|7000|8000|6000
Sc113|7000|8000|6000
Sc114|7000|8000|6000
Sc115|7000|8000|6000
Sc116|7000|8000|6000
Sc117|7000|8000|6000
Sc118|7000|8000|6000
Sc119|7000|8000|6000
Sc120|7000|8000|6000
Sc121|7000|8000|6000
Sc122|7000|8000|6000
Sc123|7000|8000|6000
Sc124|7000|8000|6000
Sc125|7000|8000|6000
Sc126|7000|8000|6000
Sc127|7000|8000|6000
Sc128|7000|8000|6000
Sc129|7000|8000|6000
Sc130|7000|8000|6000
Sc131|7000|8000|6000
Sc132|7000|8000|6000
Sc133|7000|8000|6000
Sc134|7000|8000|6000
Sc135|7000|8000|6000
Sc136|7000|8000|6000
Sc137|7000|8000|6000
Sc138|7000|8000|6000
Sc139|7000|8000|6000
Sc140|7000|8000|6000
Sc141|7000|8000|6000
Sc142|7000|8000|6000
Sc143|7000|8000|6000
Sc144|7000|8000|6000
Sc145|7000|8000|6000
Sc146|7000|8000|6000
Sc147|7000|8000|6000
Sc148|7000|8000|6000
Sc149|7000|8000|6000
Sc150|7000|8000|6000
Sc151|7000|8000|6000
Sc152|7000|8000|6000
Sc153|7000|8000|6000
Sc154|7000|8000|6000
Sc155|7000|8000|6000
Sc156|7000|8000|6000
Sc157|7000|8000|6000
Sc158|7000|8000|6000
Sc159|7000|8000|6000
Sc160|7000|8000|6000
Sc161|7000|8000|6000
Sc162|7000|8000|6000
Sc163|7000|8000|6000
Sc164|7000|8000|6000
Sc165|7000|8000|6000
Sc166|7000|8000|6000
Sc167|7000|8000|6000
Sc168|7000|8000|6000
Sc169|7000|8000|6000
Sc170|7000|8000|6000
Sc171|7000|8000|6000
Sc172|7000|8000|6000
Sc173|7000|8000|6000
Sc174|7000|8000|6000
Sc175|7000|8000|6000
Sc176|7000|8000|6000
Sc177|7000|8000|6000
Sc178|7000|8000|6000
Sc179|7000|8000|6000
Sc180|7000|8000|6000
Sc181|7000|8000|6000
Sc182|7000|8000|6000
Sc183|7000|8000|6000
Sc184|7000|8000|6000
Sc185|7000|8000|6000
Sc186|7000|8000|6000
Sc187|7000|8000|6000
Sc188|7000|8000|6000
Sc189|7000|8000|6000
Sc190|7000|8000|6000
Sc191|7000|8000|6000
Sc192|7000|8000|6000
Sc193|7000|8000|6000
Sc194|7000|8000|6000
Sc195|7000|8000|6000
Sc196|7000|8000|6000
Sc197|7000|8000|6000
Sc198|7000|8000|6000
Sc199|7000|8000|6000
Sc200|7000|8000|6000
